index,Code service CH,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,lon,lat,code_IRIS,code_district_admin,code_district_custom,Valeur fonciere
258418,,,,,,,,1,1289,Vente,91.0,,RUE,8289,DE ROCHECHOUART,75009,PARIS 09,75,109,,BC,27,,35.0,,5.0,,,,,,,,2,2.0,Appartement,,38.0,2.0,,,,2.346675,48.88275,751093609.0,36.0,Trudaine-Maubeuge,"340000,00"
258419,,,,,,,,1,1266,Vente,14.0,,RUE,3638,DE LA FIDELITE,75010,PARIS 10,75,110,,AQ,41,,38.0,,9.0,"79,38",,,,,,,2,2.0,Appartement,,77.0,4.0,,,,2.356561,48.874617,751103801.0,38.0,Porte Saint Denis-Paradis,"824600,00"
258421,,,,,,,,1,1282,Vente,31.0,,RUE,4798,JACQUES LOUVEL TESSIER,75010,PARIS 10,75,110,,BJ,69,,20.0,"29,44",,,,,,,,,1,2.0,Appartement,,35.0,2.0,,,,2.371305,48.871660999999996,751104003.0,40.0,Faubourg du Temple-Hôpital Saint Louis,"310000,00"
258423,,,,,,,,1,1426,Vente,38.0,,RUE,1676,DE CHABROL,75010,PARIS 10,75,110,,AL,83,,105.0,,115.0,"65,25",,,,,,,2,2.0,Appartement,,64.0,3.0,,,,2.352082,48.877069,751103704.0,37.0,Saint Vincent de Paul-Lariboisière,"646100,00"
258426,,,,,,,,1,1269,Vente,184.0,B,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BS,11,,2035.0,,2077.0,,,,,,,,2,2.0,Appartement,,40.0,2.0,,,,2.3620810000000003,48.878232000000004,751104008.0,40.0,Grange Aux Belles-Terrage,"420000,00"
258431,,,,,,,,1,1400,Vente,24.0,,RUE,7479,PIERRE SEMARD,75009,PARIS 09,75,109,,BE,47,,8.0,"51,25",,,,,,,,,1,2.0,Appartement,,90.0,3.0,,,,2.347955,48.878485999999995,751093606.0,36.0,Trudaine-Maubeuge,"605000,00"
258433,,,,,,,,1,1285,Vente,52.0,,RUE,2116,DE CLICHY,75009,PARIS 09,75,109,,AB,81,,42.0,"36,05",,,,,,,,,1,2.0,Appartement,,36.0,1.0,,,,2.328957,48.880441999999995,751093304.0,33.0,Clichy-Trinité,"397237,88"
258435,,,,,,,,1,1269,Vente,8.0,,RUE,5279,LALLIER,75009,PARIS 09,75,109,,BB,31,,5.0,"79,59",,,,,,,,,1,2.0,Appartement,,80.0,3.0,,,,2.3412669999999998,48.881698,751093609.0,36.0,Trudaine-Maubeuge,"840000,00"
258437,,,,,,,,1,1286,Vente,26.0,,RUE,1686,DU CHALET,75010,PARIS 10,75,110,,BL,45,,40.0,"27,44",,,,,,,,,1,2.0,Appartement,,30.0,2.0,,,,2.372925,48.874122,751104002.0,40.0,Faubourg du Temple-Hôpital Saint Louis,"263000,00"
258438,,,,,,,,1,1269,Vente,49.0,,RUE,6147,DES MARTYRS,75009,PARIS 09,75,109,,AF,57,,14.0,"32,03",,,,,,,,,1,2.0,Appartement,,40.0,2.0,,,,2.340153,48.880072999999996,751093310.0,33.0,Lorette-Martyrs,"285000,00"
258439,,,,,,,,1,1247,Vente,16.0,,RUE,5764,LOUIS BLANC,75010,PARIS 10,75,110,,BX,9,,12.0,"41,03",,,,,,,,,1,2.0,Appartement,,45.0,3.0,,,,2.3669689999999997,48.880188000000004,751104011.0,40.0,Louis Blanc-Aqueduc,"437500,00"
258444,,,,,,,,1,1501,Vente,157.0,,RUE,3516,DU FBG SAINT DENIS,75010,PARIS 10,75,110,,AM,86,,23.0,"74,90",,,,,,,,,1,2.0,Appartement,,70.0,3.0,,,,2.356757,48.878952000000005,751103703.0,37.0,Saint Vincent de Paul-Lariboisière,"658700,00"
258445,,,,,,,,1,1400,Vente,7.0,,RUE,8143,RENE BOULANGER,75010,PARIS 10,75,110,,AY,48,,89.0,,,,,,,,,,1,2.0,Appartement,,13.0,1.0,,,,2.357955,48.869118,751103905.0,39.0,Chateau d'Eau-Lancry,"129500,00"
258446,,,,,,,,1,1426,Vente,113.0,,RUE,3512,DU FG POISSONNIERE,75009,PARIS 09,75,109,,BE,53,,239.0,"17,40",240.0,,,,,,,,2,2.0,Appartement,,19.0,1.0,,,,2.349039,48.877782,751093606.0,36.0,Trudaine-Maubeuge,"180000,00"
258449,,,,,,,,1,1286,Vente,9.0,,RUE,8289,DE ROCHECHOUART,75009,PARIS 09,75,109,,AZ,109,,72.0,"26,91",,,,,,,,,1,2.0,Appartement,,22.0,1.0,,,,2.344464,48.877088,751093602.0,36.0,Lorette-Martyrs,"242000,00"
258451,,,,,,,,1,1280,Vente,15.0,,RUE,2909,DE DOUAI,75009,PARIS 09,75,109,,AC,59,,27.0,"26,02",28.0,,29.0,,,,,,3,2.0,Appartement,,26.0,1.0,,,,2.334925,48.881601,751093307.0,33.0,Clichy-Trinité,"287000,00"
258456,,,,,,,,1,1294,Vente,79.0,,RUE,8673,SAINT LAZARE,75009,PARIS 09,75,109,,AL,28,,18.0,"47,60",43.0,,,,,,,,2,2.0,Appartement,,54.0,2.0,,,,2.330651,48.875964,751093409.0,34.0,Provence Opéra,"465350,00"
258457,,,,,,,,1,1281,Vente,86.0,,RUE,3516,DU FBG SAINT DENIS,75010,PARIS 10,75,110,,AR,39,,35.0,"42,60",,,,,,,,,1,2.0,Appartement,,42.0,3.0,,,,2.355244,48.873940000000005,751103801.0,38.0,Porte Saint Denis-Paradis,"452000,00"
258459,,,,,,,,1,1289,Vente,25.0,,RUE,5764,LOUIS BLANC,75010,PARIS 10,75,110,,BW,16,,16.0,,18.0,,,,,,,,2,2.0,Appartement,,66.0,3.0,,,,2.366698,48.880162,751104009.0,40.0,Grange Aux Belles-Terrage,"605000,00"
258460,,,,,,,,1,1281,Vente,5.0,,RUE,0090,DE L AGENT BAILLY,75009,PARIS 09,75,109,,AZ,46,,403.0,,453.0,,,,,,,,2,2.0,Appartement,,23.0,1.0,,,,2.341968,48.878402,751093603.0,36.0,Lorette-Martyrs,"230000,00"
258461,,,,,,,,1,1426,Vente,59.0,,RUE,7484,JEAN BAPTISTE PIGALLE,75009,PARIS 09,75,109,,AC,72,,4.0,"71,15",,,,,,,,,1,2.0,Appartement,,81.0,4.0,,,,2.3356049999999997,48.880904,751093307.0,33.0,Clichy-Trinité,"820000,00"
258462,,,,,,,,1,1247,Vente,27.0,,RUE,0827,DE BELLEFOND,75009,PARIS 09,75,109,,BF,21,,213.0,"31,20",,,,,,,,,1,2.0,Appartement,,43.0,1.0,,,,2.346644,48.877871,751093601.0,36.0,Trudaine-Maubeuge,"313020,00"
258463,,,,,,,,1,1293,Vente,92.0,,RUE,8673,SAINT LAZARE,75009,PARIS 09,75,109,,AK,58,,1081.0,"34,25",,,,,,,,,1,2.0,Appartement,,37.0,1.0,,,,2.328339,48.875865999999995,751093311.0,33.0,Clichy-Trinité,"360000,00"
258469,,,,,,,,1,1285,Vente,41.0,,BD,9838,DE LA VILLETTE,75010,PARIS 10,75,110,,BM,36,,103.0,"27,01",,,,,,,,,1,2.0,Appartement,,27.0,1.0,,,,2.373576,48.874781,751104005.0,40.0,Faubourg du Temple-Hôpital Saint Louis,"270800,00"
258470,,,,,,,,1,1293,Vente,4.0,,RUE,9281,THIMONNIER,75009,PARIS 09,75,109,,BD,111,,12.0,"111,68",48.0,,,,,,,,2,2.0,Appartement,,106.0,5.0,,,,2.347123,48.880097,751093607.0,36.0,Trudaine-Maubeuge,"1135000,00"
258473,,,,,,,,1,1289,Vente,48.0,,BD,9100,DE STRASBOURG,75010,PARIS 10,75,110,,BA,16,,37.0,"79,24",,,,,,,,,1,2.0,Appartement,,74.0,5.0,,,,2.356632,48.873145,751103906.0,39.0,Chateau d'Eau-Lancry,"655000,00"
258476,,,,,,,,1,1294,Vente,108.0,,RUE,5240,LA FAYETTE,75010,PARIS 10,75,110,,AN,48,,29.0,,6.0,"72,03",,,,,,,2,2.0,Appartement,,68.0,3.0,,,,2.35112,48.877656,751103705.0,37.0,Saint Vincent de Paul-Lariboisière,"760000,00"
258480,,,,,,,,1,1280,Vente,23.0,,RUE,8737,DE SAINT QUENTIN,75010,PARIS 10,75,110,,AM,99,,17.0,"57,71",,,,,,,,,1,2.0,Appartement,,60.0,3.0,,,,2.35549,48.87843,751103704.0,37.0,Saint Vincent de Paul-Lariboisière,"551000,00"
258481,,,,,,,,1,1289,Vente,2.0,,RUE,7484,JEAN BAPTISTE PIGALLE,75009,PARIS 09,75,109,,AI,31,,28.0,,58.0,"240,01",,,,,,,2,2.0,Appartement,,240.0,7.0,,,,2.332177,48.878012,751093303.0,33.0,Clichy-Trinité,"2700000,00"
258483,,,,,,,,1,1294,Vente,31.0,,RUE,1379,BUISSON ST LOUIS,75010,PARIS 10,75,110,,BL,62,,150.0,"42,66",,,,,,,,,1,2.0,Appartement,,44.0,2.0,,,,2.3747409999999998,48.873403,751104002.0,40.0,Faubourg du Temple-Hôpital Saint Louis,"369180,00"
258492,,,,,,,,1,1282,Vente,11.0,,RUE,7043,DE PARADIS,75010,PARIS 10,75,110,,AR,2,,115.0,"97,30",19.0,,,,,,,,2,2.0,Appartement,,98.0,4.0,,,,2.353961,48.874606,751103806.0,38.0,Porte Saint Denis-Paradis,"1025000,00"
258497,,,,,,,,1,1285,Vente,255.0,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AF,28,,31.0,"14,50",,,,,,,,,1,2.0,Appartement,,15.0,1.0,,,,2.367479,48.883162,751103701.0,37.0,Louis Blanc-Aqueduc,"110000,00"
258498,,,,,,,,1,1291,Vente,25.0,,RUE,4293,LA GRANGE AUX BELLES,75010,PARIS 10,75,110,,BP,8,,1115.0,"75,32",1129.0,,,,,,,,2,2.0,Appartement,,75.0,4.0,,,,2.366503,48.874821999999995,751104007.0,40.0,Grange Aux Belles-Terrage,"729000,00"
258503,,,,,,,,1,1285,Vente,20.0,,RUE,5844,LUCIEN SAMPAIX,75010,PARIS 10,75,110,,BD,34,,95.0,"15,64",,,,,,,,,1,2.0,Appartement,,15.0,1.0,,,,2.3609240000000002,48.872225,751103908.0,39.0,Chateau d'Eau-Lancry,"136340,00"
258505,,,,,,,,1,1289,Vente,13.0,,RUE,8299,RODIER,75009,PARIS 09,75,109,,AZ,49,,45.0,"28,73",,,,,,,,,1,2.0,Appartement,,35.0,2.0,,,,2.3426080000000002,48.878233,751093603.0,36.0,Lorette-Martyrs,"297982,00"
258506,,,,,,,,1,1289,Vente,121.0,,QUAI,9568,DE VALMY,75010,PARIS 10,75,110,,BR,39,,34.0,"36,01",83.0,,,,,,,,2,2.0,Appartement,,36.0,1.0,,,,2.363529,48.875659999999996,751104008.0,40.0,Grange Aux Belles-Terrage,"332000,00"
258507,,,,,,,,1,1349,Vente,5.0,,BD,2689,DE DENAIN,75010,PARIS 10,75,110,,AM,32,,11.0,"67,43",34.0,,,,,,,,2,2.0,Appartement,,72.0,3.0,,,,2.354162,48.879269,751103704.0,37.0,Saint Vincent de Paul-Lariboisière,"615000,00"
258509,,,,,,,,1,1288,Vente,155.0,,BD,5907,DE MAGENTA,75009,PARIS 09,75,109,,BC,66,,16.0,"18,40",61.0,,,,,,,,2,2.0,Appartement,,14.0,1.0,,,,2.349462,48.883358,751093610.0,36.0,Trudaine-Maubeuge,"151000,00"
258515,,,,,,,,1,1323,Vente,80.0,,BD,5907,DE MAGENTA,75010,PARIS 10,75,110,,AQ,6,,13.0,"62,21",36.0,,,,,,,,2,2.0,Appartement,,61.0,3.0,,,,2.35655,48.876022,751103801.0,38.0,Porte Saint Denis-Paradis,"656900,00"
258516,,,,,,,,1,1286,Vente,50.0,,RUE,8289,DE ROCHECHOUART,75009,PARIS 09,75,109,,BD,115,,35.0,"127,10",36.0,,,,,,,,2,2.0,Appartement,,133.0,5.0,,,,2.346283,48.88003,751093607.0,36.0,Trudaine-Maubeuge,"1326400,00"
258517,,,,,,,,1,1294,Vente,67.0,,RUE,1916,DU CHATEAU D EAU,75010,PARIS 10,75,110,,AU,70,,17.0,"52,27",19.0,,,,,,,,2,2.0,Appartement,,50.0,2.0,,,,2.354604,48.872719000000004,751103802.0,38.0,Porte Saint Denis-Paradis,"561300,00"
258520,,,,,,,,1,1268,Vente,149.0,,RUE,5240,LA FAYETTE,75010,PARIS 10,75,110,,AM,78,,5.0,"60,79",,,,,,,,,1,2.0,Appartement,,50.0,3.0,,,,2.3564689999999997,48.879265000000004,751103703.0,37.0,Saint Vincent de Paul-Lariboisière,"533000,00"
258521,,,,,,,,1,1281,Vente,20.0,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AX,67,,18.0,,,,,,,,,,1,2.0,Appartement,,14.0,1.0,,,,2.3561900000000002,48.86984,751103905.0,39.0,Chateau d'Eau-Lancry,"85500,00"
258522,,,,,,,,1,1281,Vente,20.0,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AX,67,,19.0,,,,,,,,,,1,2.0,Appartement,,12.0,1.0,,,,2.3561900000000002,48.86984,751103905.0,39.0,Chateau d'Eau-Lancry,"85500,00"
258524,,,,,,,,1,1295,Vente,257.0,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AF,27,,105.0,,346.0,,,,,,,,2,2.0,Appartement,,115.0,5.0,,,,2.367624,48.883277,751103701.0,37.0,Louis Blanc-Aqueduc,"1050000,00"
258526,,,,,,,,1,1291,Vente,71.0,,RUE,3512,DU FG POISSONNIERE,75009,PARIS 09,75,109,,AX,55,,16.0,"55,26",3.0,,,,,,,,2,2.0,Appartement,,65.0,3.0,,,,2.348225,48.875987,751093503.0,35.0,Lafayette-Richer,"614200,00"
258538,,,,,,,,1,1375,Vente,45.0,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AZ,10,,17.0,"67,21",4.0,,,,,,,,2,2.0,Appartement,,67.0,3.0,,,,2.3566,48.87103,751103906.0,39.0,Chateau d'Eau-Lancry,"504560,00"
258539,,,,,,,,1,1501,Vente,26.0,,RUE,8801,DE SAMBRE ET MEUSE,75010,PARIS 10,75,110,,BM,50,,11.0,"21,57",,,,,,,,,1,2.0,Appartement,,20.0,2.0,,,,2.371475,48.874745000000004,751104005.0,40.0,Faubourg du Temple-Hôpital Saint Louis,"215000,00"
258546,,,,,,,,1,1323,Vente,99.0,,RUE,5240,LA FAYETTE,75010,PARIS 10,75,110,,AN,64,,8.0,"86,06",,,,,,,,,1,2.0,Appartement,,88.0,4.0,,,,2.349977,48.877564,751103705.0,37.0,Saint Vincent de Paul-Lariboisière,"602000,00"
258548,,,,,,,,1,1293,Vente,27.0,,RUE,3516,DU FBG SAINT DENIS,75010,PARIS 10,75,110,,AW,108,,24.0,"21,24",,,,,,,,,1,2.0,Appartement,,23.0,2.0,,,,2.353054,48.870742,751103803.0,38.0,Porte Saint Denis-Paradis,"200000,00"
258549,,,,,,,,1,1294,Vente,8.0,,RUE,1924,DE CHATEAU LANDON,75010,PARIS 10,75,110,,AG,48,,169.0,,77.0,,,,,,,,2,2.0,Appartement,,36.0,2.0,,,,2.362414,48.879934999999996,751103702.0,37.0,Louis Blanc-Aqueduc,"349000,00"
258550,,,,,,,,1,1281,Vente,7.0,,CITE,4640,HITTORF,75010,PARIS 10,75,110,,AZ,83,,130.0,,76.0,"35,23",,,,,,,2,2.0,Appartement,,34.0,2.0,,,,2.358763,48.8717,751103907.0,39.0,Chateau d'Eau-Lancry,"373000,00"
258552,,,,,,,,1,1286,Vente,5.0,,RUE,2768,DES DEUX GARES,75010,PARIS 10,75,110,,AK,6,,28.0,,37.0,,,,,,,,2,2.0,Appartement,,23.0,2.0,,,,2.357805,48.878343,751103703.0,37.0,Saint Vincent de Paul-Lariboisière,"224300,00"
258555,,,,,,,,1,1289,Vente,6.0,,RUE,3516,DU FBG SAINT DENIS,75010,PARIS 10,75,110,,AW,74,,5.0,"67,26",7.0,,,,,,,,2,2.0,Appartement,,64.0,3.0,,,,2.352949,48.870063,751103802.0,38.0,Porte Saint Denis-Paradis,"632000,00"
258556,,,,,,,,1,1294,Vente,41.0,,RUE,3084,DE L ECHIQUIER,75010,PARIS 10,75,110,,AV,64,,55.0,,8.0,,,,,,,,2,2.0,Appartement,,138.0,4.0,,,,2.349075,48.871724,751103803.0,38.0,Porte Saint Denis-Paradis,"1325040,00"
258557,,,,,,,,1,1285,Vente,60.0,,BD,9100,DE STRASBOURG,75010,PARIS 10,75,110,,BA,11,,6.0,"122,50",,,,,,,,,1,2.0,Appartement,,127.0,4.0,,,,2.3569880000000003,48.873781,751103906.0,39.0,Chateau d'Eau-Lancry,"1365380,00"
258558,,,,,,,,1,1286,Vente,7.0,B,PAS,3599,DE LA FERME ST LAZARE,75010,PARIS 10,75,110,,AP,35,,31.0,,9.0,"34,24",,,,,,,2,2.0,Appartement,,30.0,2.0,,,,2.355366,48.87642,751103806.0,38.0,Porte Saint Denis-Paradis,"195000,00"
258559,,,,,,,,1,1282,Vente,49.0,,RUE,6183,DE MAUBEUGE,75009,PARIS 09,75,109,,BE,18,,35.0,,54.0,"164,34",,,,,,,2,2.0,Appartement,,164.0,6.0,,,,2.3471889999999997,48.879079,751093606.0,36.0,Trudaine-Maubeuge,"1629000,00"
258561,,,,,,,,1,1282,Vente,16.0,,AV,2088,CLAUDE VELLEFAUX,75010,PARIS 10,75,110,,BL,18,,45.0,"37,81",,,,,,,,,1,2.0,Appartement,,37.0,2.0,,,,2.370184,48.873039,751104003.0,40.0,Faubourg du Temple-Hôpital Saint Louis,"375000,00"
258562,,,,,,,,1,1286,Vente,10.0,B,RUE,1920,DE CHATEAUDUN,75009,PARIS 09,75,109,,AY,27,,3.0,,44.0,,77.0,,,,,,3,2.0,Appartement,,81.0,4.0,,,,2.340944,48.875926,751093502.0,35.0,Lafayette-Richer,"910000,00"
258563,,,,,,,,1,1286,Vente,21.0,,RUE,1941,CHAUDRON,75010,PARIS 10,75,110,,AF,88,,30.0,,8.0,"43,88",,,,,,,2,2.0,Appartement,,43.0,2.0,,,,2.365181,48.883303999999995,751103709.0,37.0,Louis Blanc-Aqueduc,"340000,00"
258564,,,,,,,,1,1349,Vente,53.0,,RUE,3084,DE L ECHIQUIER,75010,PARIS 10,75,110,,AV,76,,19.0,,21.0,,,,,,,,2,2.0,Appartement,,41.0,2.0,,,,2.348058,48.871921,751103803.0,38.0,Porte Saint Denis-Paradis,"375000,00"
258566,,,,,,,,1,1289,Vente,51.0,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AZ,12,,28.0,"51,00",,,,,,,,,1,2.0,Appartement,,51.0,3.0,,,,2.356684,48.871181,751103906.0,39.0,Chateau d'Eau-Lancry,"507000,00"
258567,,,,,,,,1,1282,Vente,139.0,,RUE,3516,DU FBG SAINT DENIS,75010,PARIS 10,75,110,,AL,44,,54.0,"39,30",,,,,,,,,1,2.0,Appartement,,37.0,3.0,,,,2.356231,48.877784000000005,751103703.0,37.0,Saint Vincent de Paul-Lariboisière,"360000,00"
258568,,,,,,,,1,1375,Vente,7.0,,CITE,4640,HITTORF,75010,PARIS 10,75,110,,AZ,83,,72.0,,,,,,,,,,1,2.0,Appartement,,25.0,2.0,,,,2.358763,48.8717,751103907.0,39.0,Chateau d'Eau-Lancry,"230000,00"
258569,,,,,,,,1,1288,Vente,51.0,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AZ,12,,16.0,"78,00",36.0,,,,,,,,2,2.0,Appartement,,78.0,5.0,,,,2.356684,48.871181,751103906.0,39.0,Chateau d'Eau-Lancry,"725000,00"
258572,,,,,,,,1,1287,Vente,27.0,,RUE,3516,DU FBG SAINT DENIS,75010,PARIS 10,75,110,,AW,108,,38.0,"23,35",,,,,,,,,1,2.0,Appartement,,24.0,1.0,,,,2.353054,48.870742,751103803.0,38.0,Porte Saint Denis-Paradis,"233000,00"
258573,,,,,,,,1,1291,Vente,8.0,,CITE,8392,ROUGEMONT,75009,PARIS 09,75,109,,AV,40,,3.0,"69,36",32.0,,,,,,,,2,2.0,Appartement,,71.0,3.0,,,,2.345247,48.871727,751093501.0,35.0,Lafayette-Richer,"740000,00"
258574,,,,,,,,1,1375,Vente,10.0,,RUE,5979,MANSART,75009,PARIS 09,75,109,,AD,80,,2.0,"13,65",3.0,,,,,,,,2,2.0,Appartement,,22.0,1.0,,,,2.332338,48.882205,751093307.0,33.0,Clichy-Trinité,"180000,00"
258575,,,,,,,,1,1289,Vente,87.0,,BD,5907,DE MAGENTA,75010,PARIS 10,75,110,,AL,27,,8.0,"61,81",,,,,,,,,1,2.0,Appartement,,58.0,3.0,,,,2.354759,48.877455,751103704.0,37.0,Saint Vincent de Paul-Lariboisière,"650000,00"
258577,,,,,,,,1,1291,Vente,69.0,,RUE,5764,LOUIS BLANC,75010,PARIS 10,75,110,,AE,74,,2.0,"73,12",25.0,,,,,,,,2,2.0,Appartement,,75.0,3.0,,,,2.3599810000000003,48.883777,751103708.0,37.0,Louis Blanc-Aqueduc,"665000,00"
258578,,,,,,,,1,1289,Vente,22.0,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,AX,66,,29.0,"30,27",,,,,,,,,1,2.0,Appartement,,38.0,2.0,,,,2.356201,48.869885,751103905.0,39.0,Chateau d'Eau-Lancry,"330000,00"
258579,,,,,,,,1,1287,Vente,10.0,,RUE,0792,BEAUREPAIRE,75010,PARIS 10,75,110,,BH,3,,5.0,"112,09",,,,,,,,,1,2.0,Appartement,,110.0,4.0,,,,2.363614,48.869566999999996,751103903.0,39.0,Chateau d'Eau-Lancry,"1160000,00"
258580,,,,,,,,1,1282,Vente,51.0,,RUE,8289,DE ROCHECHOUART,75009,PARIS 09,75,109,,BA,58,,5.0,"144,48",,,,,,,,,1,2.0,Appartement,,148.0,5.0,,,,2.345585,48.879288,751093605.0,36.0,Trudaine-Maubeuge,"1480000,00"
258581,,,,,,,,1,1294,Vente,82.0,,RUE,4497,D HAUTEVILLE,75010,PARIS 10,75,110,,AP,82,,72.0,,77.0,,,,,,,,2,2.0,Appartement,,130.0,5.0,,,,2.351275,48.876265000000004,751103806.0,38.0,Porte Saint Denis-Paradis,"1339200,00"
258582,,,,,,,,1,1248,Vente,15.0,,RUE,0827,DE BELLEFOND,75009,PARIS 09,75,109,,BF,36,,13.0,"53,29",,,,,,,,,1,2.0,Appartement,,55.0,3.0,,,,2.347571,48.877659,751093601.0,36.0,Trudaine-Maubeuge,"531305,00"
258583,,,,,,,,1,1291,Vente,67.0,,RUE,5764,LOUIS BLANC,75010,PARIS 10,75,110,,AE,73,,28.0,"39,62",45.0,,,,,,,,2,2.0,Appartement,,40.0,2.0,,,,2.36009,48.883718,751103708.0,37.0,Louis Blanc-Aqueduc,"320000,00"
258584,,,,,,,,1,1248,Vente,19.0,,RUE,2059,CIVIALE,75010,PARIS 10,75,110,,BK,32,,24.0,"37,31",6.0,,,,,,,,2,2.0,Appartement,,36.0,2.0,,,,2.374851,48.873048,751104001.0,40.0,Faubourg du Temple-Hôpital Saint Louis,"350000,00"
258585,,,,,,,,1,1294,Vente,15.0,,RUE,8289,DE ROCHECHOUART,75009,PARIS 09,75,109,,AZ,106,,108.0,"18,61",,,,,,,,,1,2.0,Appartement,,18.0,1.0,,,,2.344562,48.877392,751093602.0,36.0,Lorette-Martyrs,"180000,00"
258587,,,,,,,,1,1401,Vente,14.0,,RUE,4159,GERANDO,75009,PARIS 09,75,109,,BC,30,,22.0,,5.0,,,,,,,,2,2.0,Appartement,,90.0,4.0,,,,2.3462099999999997,48.882645000000004,751093609.0,36.0,Trudaine-Maubeuge,"887500,00"
258588,,,,,,,,1,1293,Vente,1.0,,CITE,1775,CHAPTAL,75009,PARIS 09,75,109,,AC,18,,12.0,,26.0,"28,55",,,,,,,2,2.0,Appartement,,30.0,1.0,,,,2.332945,48.881215999999995,751093307.0,33.0,Clichy-Trinité,"332000,00"
258593,,,,,,,,1,1349,Vente,66.0,,RUE,2268,CONDORCET,75009,PARIS 09,75,109,,BB,88,,15.0,"62,25",18.0,,,,,,,,2,2.0,Appartement,,59.0,3.0,,,,2.341532,48.880393,751093608.0,36.0,Trudaine-Maubeuge,"670000,00"
258594,,,,,,,,1,1287,Vente,26.0,,RUE,9988,YVES TOUDIC,75010,PARIS 10,75,110,,BE,35,,42.0,"35,34",,,,,,,,,1,2.0,Appartement,,36.0,2.0,,,,2.363237,48.870765999999996,751103902.0,39.0,Chateau d'Eau-Lancry,"388500,00"
258595,,,,,,,,1,1287,Vente,26.0,,RUE,9988,YVES TOUDIC,75010,PARIS 10,75,110,,BE,35,,64.0,,,,,,,,,,1,2.0,Appartement,,48.0,3.0,,,,2.363237,48.870765999999996,751103902.0,39.0,Chateau d'Eau-Lancry,"388500,00"
258596,,,,,,,,1,1287,Vente,210.0,,RUE,8699,SAINT MAUR,75010,PARIS 10,75,110,,BL,27,,107.0,"14,51",,,,,,,,,1,2.0,Appartement,,15.0,1.0,,,,2.370977,48.873065999999994,751104002.0,40.0,Faubourg du Temple-Hôpital Saint Louis,"160000,00"
258597,,,,,,,,1,1293,Vente,8.0,,RUE,7043,DE PARADIS,75010,PARIS 10,75,110,,AP,60,,59.0,,89.0,"42,85",,,,,,,2,2.0,Appartement,,45.0,3.0,,,,2.354508,48.874601,751103806.0,38.0,Porte Saint Denis-Paradis,"437288,00"
258598,,,,,,,,1,1291,Vente,47.0,,RUE,7043,DE PARADIS,75010,PARIS 10,75,110,,AS,8,,28.0,"91,76",68.0,,,,,,,,2,2.0,Appartement,,98.0,4.0,,,,2.3496479999999997,48.875474,751103805.0,38.0,Porte Saint Denis-Paradis,"760000,00"
258599,,,,,,,,1,1282,Vente,26.0,,RUE,7359,PETRELLE,75009,PARIS 09,75,109,,BD,65,,8.0,"15,02",9.0,,,,,,,,2,2.0,Appartement,,10.0,1.0,,,,2.34714,48.88085,751093607.0,36.0,Trudaine-Maubeuge,"107000,00"
258600,,,,,,,,1,1286,Vente,42.0,,BD,5907,DE MAGENTA,75010,PARIS 10,75,110,,BD,19,,29.0,"13,00",,,,,,,,,1,2.0,Appartement,,8.0,1.0,,,,2.359818,48.872371,751103908.0,39.0,Chateau d'Eau-Lancry,"78000,00"
258601,,,,,,,,1,1286,Vente,188.0,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BS,61,,1209.0,,,,,,,,,,1,2.0,Appartement,,48.0,3.0,,,,2.362421,48.878671000000004,751104008.0,40.0,Grange Aux Belles-Terrage,"543160,00"
258602,,,,,,,,1,1286,Vente,188.0,,RUE,3522,DU FBG ST MARTIN,75010,PARIS 10,75,110,,BS,61,,1219.0,"48,09",,,,,,,,,1,2.0,Appartement,,50.0,3.0,,,,2.362421,48.878671000000004,751104008.0,40.0,Grange Aux Belles-Terrage,"543160,00"
258603,,,,,,,,1,1375,Vente,47.0,,RUE,8289,DE ROCHECHOUART,75009,PARIS 09,75,109,,BA,60,,16.0,"32,69",,,,,,,,,1,2.0,Appartement,,30.0,2.0,,,,2.345427,48.879069,751093605.0,36.0,Trudaine-Maubeuge,"335600,00"
